Vin_A,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,Leakage_power
0,45.50393712586961,0.904706609775961,2.2453927271144306e-08,2.4325989025525724e-07,6.645110027747337e-10,6.493677244202383e-10,6.205747989841804e-10,4.002711125724325e-10,7.003141003995375e-09,1.159414658817836e+19,7.122910232548843e-10,7.127862673005084e-10,6.66636477116559e-10,4.0382772198876064e-10,7.242675793191095e-09,4.408378536405056e+18,9.4835744221888e-08
1,45.50393712586961,0.904706609775961,2.2453927271144306e-08,2.4325989025525724e-07,6.645110027747337e-10,6.493677244202383e-10,6.205747989841804e-10,4.002711125724325e-10,7.003141003995375e-09,1.159414658817836e+19,7.122910232548843e-10,7.127862673005084e-10,6.66636477116559e-10,4.0382772198876064e-10,7.242675793191095e-09,4.408378536405056e+18,6.369585649741571e-07
0,-43.751065263169096,0.8637142126546494,2.2676820928574054e-08,2.303660725879029e-07,6.500939577980965e-10,6.89535667103432e-10,6.290598728857346e-10,4.0777829164471216e-10,6.970933773204548e-09,1.1692894210434376e+19,6.70593128198722e-10,6.78659938703968e-10,7.119633012611959e-10,3.865428796246896e-10,7.340250857002278e-09,4.198359983714199e+18,2.0882356474176153e-08
1,-43.751065263169096,0.8637142126546494,2.2676820928574054e-08,2.303660725879029e-07,6.500939577980965e-10,6.89535667103432e-10,6.290598728857346e-10,4.0777829164471216e-10,6.970933773204548e-09,1.1692894210434376e+19,6.70593128198722e-10,6.78659938703968e-10,7.119633012611959e-10,3.865428796246896e-10,7.340250857002278e-09,4.198359983714199e+18,2.27000954395941e-07
0,103.98437094832616,0.8816459728470767,2.5142720065432123e-08,2.404250144911877e-07,6.584705297194006e-10,6.638993445289026e-10,6.629109774196778e-10,3.941834376374083e-10,6.9965278346711105e-09,1.1502657805933152e+19,6.49629689674884e-10,6.43352980614054e-10,6.926254794707865e-10,3.94493726539536e-10,7.738271545880775e-09,4.380742202629035e+18,1.0645886052007778e-07
1,103.98437094832616,0.8816459728470767,2.5142720065432123e-08,2.404250144911877e-07,6.584705297194006e-10,6.638993445289026e-10,6.629109774196778e-10,3.941834376374083e-10,6.9965278346711105e-09,1.1502657805933152e+19,6.49629689674884e-10,6.43352980614054e-10,6.926254794707865e-10,3.94493726539536e-10,7.738271545880775e-09,4.380742202629035e+18,5.97640670069742e-07
0,-40.30646203750164,0.8532115825080965,2.4521093974596293e-08,2.370743308090629e-07,6.428140288623993e-10,6.554896071575268e-10,6.821161252769222e-10,3.871204591974185e-10,7.569614544330524e-09,1.2158290716244326e+19,6.61172476669449e-10,6.690603261756521e-10,6.670460895380465e-10,4.0428652251927726e-10,6.862208935165024e-09,4.526694943969716e+18,1.9478946715625187e-08
1,-40.30646203750164,0.8532115825080965,2.4521093974596293e-08,2.370743308090629e-07,6.428140288623993e-10,6.554896071575268e-10,6.821161252769222e-10,3.871204591974185e-10,7.569614544330524e-09,1.2158290716244326e+19,6.61172476669449e-10,6.690603261756521e-10,6.670460895380465e-10,4.0428652251927726e-10,6.862208935165024e-09,4.526694943969716e+18,2.2240300665913637e-07
0,102.051614317887,0.9550687952698051,2.4000293173009163e-08,2.244652143174056e-07,6.673794671507511e-10,6.663854191752114e-10,6.79924261989921e-10,4.24685812966354e-10,6.999707734567725e-09,1.1905047497473972e+19,6.73045284535743e-10,6.47660378758666e-10,6.790708868408901e-10,3.9111816896383087e-10,7.493242842265082e-09,4.122255429468517e+18,1.8211691286741898e-07
1,102.051614317887,0.9550687952698051,2.4000293173009163e-08,2.244652143174056e-07,6.673794671507511e-10,6.663854191752114e-10,6.79924261989921e-10,4.24685812966354e-10,6.999707734567725e-09,1.1905047497473972e+19,6.73045284535743e-10,6.47660378758666e-10,6.790708868408901e-10,3.9111816896383087e-10,7.493242842265082e-09,4.122255429468517e+18,9.487156309220892e-07
0,57.94978528540413,0.8467137530171119,2.4651315072972343e-08,2.1330618035325573e-07,6.41168417618904e-10,6.430344676436078e-10,6.564870316500601e-10,3.7819050704186814e-10,7.290785005200663e-09,1.2277095103403827e+19,7.00446651057747e-10,6.47107408193947e-10,6.60421034240068e-10,4.25803268982417e-10,7.328842101548982e-09,4.380313475253211e+18,4.137467727520022e-08
1,57.94978528540413,0.8467137530171119,2.4651315072972343e-08,2.1330618035325573e-07,6.41168417618904e-10,6.430344676436078e-10,6.564870316500601e-10,3.7819050704186814e-10,7.290785005200663e-09,1.2277095103403827e+19,7.00446651057747e-10,6.47107408193947e-10,6.60421034240068e-10,4.25803268982417e-10,7.328842101548982e-09,4.380313475253211e+18,3.5032790477570865e-07
0,-48.47669267704651,0.8364760946902146,2.3552517323193412e-08,2.2296038542312933e-07,6.501345955503849e-10,6.87498228363737e-10,6.330824483646631e-10,4.176235273465118e-10,7.2023254743405754e-09,1.2002794549856545e+19,6.85302436990749e-10,6.75136644875367e-10,7.20843929681214e-10,3.83854219307906e-10,7.343886470498439e-09,4.319752555898109e+18,1.7240180021392262e-08
1,-48.47669267704651,0.8364760946902146,2.3552517323193412e-08,2.2296038542312933e-07,6.501345955503849e-10,6.87498228363737e-10,6.330824483646631e-10,4.176235273465118e-10,7.2023254743405754e-09,1.2002794549856545e+19,6.85302436990749e-10,6.75136644875367e-10,7.20843929681214e-10,3.83854219307906e-10,7.343886470498439e-09,4.319752555898109e+18,1.8968735247026285e-07
0,-11.902746902716302,0.8809932485803947,2.269539795437728e-08,2.206258968772787e-07,6.472860675292433e-10,6.5924362329944e-10,6.812217022034653e-10,4.051830704515524e-10,7.144755658195704e-09,1.1908015667067214e+19,6.750940961475344e-10,6.43776269844372e-10,6.714117042334806e-10,4.030563658632913e-10,7.332374306586147e-09,4.536534489328802e+18,2.7693960458180665e-08
1,-11.902746902716302,0.8809932485803947,2.269539795437728e-08,2.206258968772787e-07,6.472860675292433e-10,6.5924362329944e-10,6.812217022034653e-10,4.051830704515524e-10,7.144755658195704e-09,1.1908015667067214e+19,6.750940961475344e-10,6.43776269844372e-10,6.714117042334806e-10,4.030563658632913e-10,7.332374306586147e-09,4.536534489328802e+18,2.925448830443167e-07
0,120.7295070474809,0.8289869434581196,2.3287895508077893e-08,2.2866910557656485e-07,6.817983710468781e-10,6.53153718712436e-10,6.21200712324886e-10,4.2033637633328476e-10,7.247215065806201e-09,1.2557693252552675e+19,7.133876200731138e-10,6.671957984532675e-10,7.267790783595243e-10,4.253637809664353e-10,6.875306750147774e-09,4.317327069213192e+18,1.848958671271873e-07
1,120.7295070474809,0.8289869434581196,2.3287895508077893e-08,2.2866910557656485e-07,6.817983710468781e-10,6.53153718712436e-10,6.21200712324886e-10,4.2033637633328476e-10,7.247215065806201e-09,1.2557693252552675e+19,7.133876200731138e-10,6.671957984532675e-10,7.267790783595243e-10,4.253637809664353e-10,6.875306750147774e-09,4.317327069213192e+18,8.613035645510278e-07
0,-13.864555096759853,0.8327714251294299,2.418009339427769e-08,2.4856353395972285e-07,6.30582056940036e-10,6.473857258726321e-10,6.680359033844382e-10,4.1066126215215907e-10,6.657978428982256e-09,1.1746609627483605e+19,6.955882741560853e-10,6.39640454474134e-10,6.567922476069294e-10,3.990149993371579e-10,7.434995013711318e-09,4.5218409322790953e+18,2.0501917129583425e-08
1,-13.864555096759853,0.8327714251294299,2.418009339427769e-08,2.4856353395972285e-07,6.30582056940036e-10,6.473857258726321e-10,6.680359033844382e-10,4.1066126215215907e-10,6.657978428982256e-09,1.1746609627483605e+19,6.955882741560853e-10,6.39640454474134e-10,6.567922476069294e-10,3.990149993371579e-10,7.434995013711318e-09,4.5218409322790953e+18,2.298481441700573e-07
0,40.57205429398249,0.8373068778516376,2.3784908146304227e-08,2.2354238392495465e-07,6.640583547758506e-10,6.393600849675682e-10,6.542144886810808e-10,3.98747042413009e-10,7.1264367879172924e-09,1.185068203553982e+19,6.65208752449288e-10,6.67345604976468e-10,6.603519988183506e-10,3.92325055209439e-10,7.459542364667605e-09,4.383115949401234e+18,3.762196304948509e-08
1,40.57205429398249,0.8373068778516376,2.3784908146304227e-08,2.2354238392495465e-07,6.640583547758506e-10,6.393600849675682e-10,6.542144886810808e-10,3.98747042413009e-10,7.1264367879172924e-09,1.185068203553982e+19,6.65208752449288e-10,6.67345604976468e-10,6.603519988183506e-10,3.92325055209439e-10,7.459542364667605e-09,4.383115949401234e+18,3.403153149662007e-07
0,87.03142464552641,0.8465678376749856,2.452044231657877e-08,2.42730743648096e-07,6.26187281793198e-10,6.551410509956284e-10,6.597930969331488e-10,4.2281114364574517e-10,7.090882802030652e-09,1.1968992911672742e+19,6.673712456969675e-10,6.748855812003008e-10,6.893409527957341e-10,4.020080158239741e-10,7.480217373057013e-09,4.3012039222734495e+18,8.069025387013113e-08
1,87.03142464552641,0.8465678376749856,2.452044231657877e-08,2.42730743648096e-07,6.26187281793198e-10,6.551410509956284e-10,6.597930969331488e-10,4.2281114364574517e-10,7.090882802030652e-09,1.1968992911672742e+19,6.673712456969675e-10,6.748855812003008e-10,6.893409527957341e-10,4.020080158239741e-10,7.480217373057013e-09,4.3012039222734495e+18,5.38386546563307e-07
0,43.90932365308497,0.9014249849233119,2.3533783917102733e-08,2.260918011710029e-07,6.4506319754737e-10,6.794162282032065e-10,6.100776866057643e-10,4.057843878306368e-10,7.709241534950694e-09,1.1647878432181574e+19,6.635559143190021e-10,6.941174108197203e-10,6.80862504330478e-10,4.116512412646058e-10,7.105225164302074e-09,4.327242599250701e+18,5.782270847696893e-08
1,43.90932365308497,0.9014249849233119,2.3533783917102733e-08,2.260918011710029e-07,6.4506319754737e-10,6.794162282032065e-10,6.100776866057643e-10,4.057843878306368e-10,7.709241534950694e-09,1.1647878432181574e+19,6.635559143190021e-10,6.941174108197203e-10,6.80862504330478e-10,4.116512412646058e-10,7.105225164302074e-09,4.327242599250701e+18,4.592300657152101e-07
0,-48.60755634468752,0.9669965778819872,2.4546670356130743e-08,2.238786741203511e-07,6.637767500388268e-10,6.692062420063906e-10,5.99744995312722e-10,4.0303948914859777e-10,6.889268984972389e-09,1.2040362086281222e+19,7.089048840764428e-10,6.915312769878081e-10,6.780652163868425e-10,3.9823914576415584e-10,7.278334822141328e-09,4.817386953247781e+18,3.2226157893287544e-08
1,-48.60755634468752,0.9669965778819872,2.4546670356130743e-08,2.238786741203511e-07,6.637767500388268e-10,6.692062420063906e-10,5.99744995312722e-10,4.0303948914859777e-10,6.889268984972389e-09,1.2040362086281222e+19,7.089048840764428e-10,6.915312769878081e-10,6.780652163868425e-10,3.9823914576415584e-10,7.278334822141328e-09,4.817386953247781e+18,3.5553428682987226e-07
0,67.34669859932622,0.9398738092712821,2.3315424844875227e-08,2.278598226455489e-07,6.474843914470113e-10,6.554487419395324e-10,6.477587785248796e-10,3.9616934552418577e-10,7.376919557176231e-09,1.1706287659577854e+19,6.7314530143344e-10,7.004179719003348e-10,6.63280075649912e-10,3.9259733758383005e-10,6.858107727061199e-09,4.340701656626109e+18,1.1465545706005e-07
1,67.34669859932622,0.9398738092712821,2.3315424844875227e-08,2.278598226455489e-07,6.474843914470113e-10,6.554487419395324e-10,6.477587785248796e-10,3.9616934552418577e-10,7.376919557176231e-09,1.1706287659577854e+19,6.7314530143344e-10,7.004179719003348e-10,6.63280075649912e-10,3.9259733758383005e-10,6.858107727061199e-09,4.340701656626109e+18,7.198395926459552e-07
0,122.265539621349,0.8829987829407963,2.3525639808812e-08,2.262635763784372e-07,6.304356294788976e-10,6.36005365925013e-10,6.565197053988142e-10,4.0255302192448076e-10,7.1261666326472295e-09,1.2101024850076647e+19,6.544768659924412e-10,6.99031852524572e-10,6.537716587792787e-10,3.914273069751666e-10,7.249185472284293e-09,4.668034170035825e+18,2.133594166634159e-07
1,122.265539621349,0.8829987829407963,2.3525639808812e-08,2.262635763784372e-07,6.304356294788976e-10,6.36005365925013e-10,6.565197053988142e-10,4.0255302192448076e-10,7.1261666326472295e-09,1.2101024850076647e+19,6.544768659924412e-10,6.99031852524572e-10,6.537716587792787e-10,3.914273069751666e-10,7.249185472284293e-09,4.668034170035825e+18,9.011561401126856e-07
0,105.23403095277033,0.9106471524835554,2.3902953047918746e-08,2.4177650207255256e-07,6.724399532897308e-10,6.35979344297583e-10,6.303152081560606e-10,3.7467042026159175e-10,7.165412402502592e-09,1.2184091534641031e+19,6.597264807878584e-10,6.802450272144951e-10,6.879155583764034e-10,4.0818162041792056e-10,7.297734487929182e-09,4.635113478443808e+18,1.7166215462162625e-07
1,105.23403095277033,0.9106471524835554,2.3902953047918746e-08,2.4177650207255256e-07,6.724399532897308e-10,6.35979344297583e-10,6.303152081560606e-10,3.7467042026159175e-10,7.165412402502592e-09,1.2184091534641031e+19,6.597264807878584e-10,6.802450272144951e-10,6.879155583764034e-10,4.0818162041792056e-10,7.297734487929182e-09,4.635113478443808e+18,8.520199447551089e-07
0,-54.63118806860097,0.8304835372341683,2.392014120152264e-08,2.276791692523481e-07,6.37569023042222e-10,6.87961749946089e-10,6.498940895039036e-10,4.3298232719725744e-10,7.282917505605526e-09,1.2211488148508004e+19,6.674385779108404e-10,6.964494067304284e-10,6.761777706649095e-10,3.9300681866816117e-10,7.265474277508501e-09,4.599678302451472e+18,1.6572643710592272e-08
1,-54.63118806860097,0.8304835372341683,2.392014120152264e-08,2.276791692523481e-07,6.37569023042222e-10,6.87961749946089e-10,6.498940895039036e-10,4.3298232719725744e-10,7.282917505605526e-09,1.2211488148508004e+19,6.674385779108404e-10,6.964494067304284e-10,6.761777706649095e-10,3.9300681866816117e-10,7.265474277508501e-09,4.599678302451472e+18,1.8366149583327829e-07
0,31.44493803212493,0.9384974275199957,2.4845710748880728e-08,2.3602101252264546e-07,6.59413997539035e-10,6.51714716475221e-10,6.093463886826997e-10,3.996548467724123e-10,7.1409528591624074e-09,1.258229299321767e+19,6.77140753874531e-10,6.863335983001615e-10,6.888562356358223e-10,3.9473191502520977e-10,7.372202112096093e-09,4.485519749989767e+18,4.768170123925245e-08
1,31.44493803212493,0.9384974275199957,2.4845710748880728e-08,2.3602101252264546e-07,6.59413997539035e-10,6.51714716475221e-10,6.093463886826997e-10,3.996548467724123e-10,7.1409528591624074e-09,1.258229299321767e+19,6.77140753874531e-10,6.863335983001615e-10,6.888562356358223e-10,3.9473191502520977e-10,7.372202112096093e-09,4.485519749989767e+18,4.475812815944924e-07
0,-26.6521258548241,0.8357971053086936,2.410100420853831e-08,2.439001887769335e-07,6.286316675358659e-10,6.24230566833939e-10,6.51218802066582e-10,4.1069126458819667e-10,7.289472949960619e-09,1.19060063690819e+19,6.89376148275469e-10,6.436566958583193e-10,7.004964082317248e-10,4.144203091888545e-10,6.8147725985362175e-09,4.388080851161328e+18,1.9813827733638045e-08
1,-26.6521258548241,0.8357971053086936,2.410100420853831e-08,2.439001887769335e-07,6.286316675358659e-10,6.24230566833939e-10,6.51218802066582e-10,4.1069126458819667e-10,7.289472949960619e-09,1.19060063690819e+19,6.89376148275469e-10,6.436566958583193e-10,7.004964082317248e-10,4.144203091888545e-10,6.8147725985362175e-09,4.388080851161328e+18,2.239346641585127e-07
0,-14.417421883862502,0.8536379317632039,2.4310331693638143e-08,2.304172783371784e-07,6.30927923643605e-10,6.57177554470363e-10,6.299566865945033e-10,4.0785393923861237e-10,6.9043965723699135e-09,1.2189947685349708e+19,6.894375847321105e-10,6.581156375157475e-10,6.588590267905701e-10,4.038057545411105e-10,6.733988081104604e-09,4.240403564253947e+18,2.0784946034494308e-08
1,-14.417421883862502,0.8536379317632039,2.4310331693638143e-08,2.304172783371784e-07,6.30927923643605e-10,6.57177554470363e-10,6.299566865945033e-10,4.0785393923861237e-10,6.9043965723699135e-09,1.2189947685349708e+19,6.894375847321105e-10,6.581156375157475e-10,6.588590267905701e-10,4.038057545411105e-10,6.733988081104604e-09,4.240403564253947e+18,2.3332468336937145e-07
0,6.383913848542832,0.8598414368724601,2.3314828581091183e-08,2.1847366936654818e-07,6.566861292501055e-10,6.76779670956833e-10,6.67914103871532e-10,3.912300483061572e-10,6.952433737430048e-09,1.1992262739262665e+19,7.196845614570105e-10,6.42322649927287e-10,6.553269847254431e-10,4.0459776832387666e-10,7.299064874487186e-09,4.426791424838527e+18,2.7302013116868867e-08
1,6.383913848542832,0.8598414368724601,2.3314828581091183e-08,2.1847366936654818e-07,6.566861292501055e-10,6.76779670956833e-10,6.67914103871532e-10,3.912300483061572e-10,6.952433737430048e-09,1.1992262739262665e+19,7.196845614570105e-10,6.42322649927287e-10,6.553269847254431e-10,4.0459776832387666e-10,7.299064874487186e-09,4.426791424838527e+18,2.8183244739538065e-07
0,109.65912032154476,0.8652590816359973,2.3674969140349665e-08,2.382262078259435e-07,6.442831182829261e-10,6.619877366110012e-10,6.127342971317525e-10,4.008117031003867e-10,7.290218571827258e-09,1.2281411955268968e+19,6.858285167785901e-10,6.682894425463593e-10,6.547696781350647e-10,3.8825687066625095e-10,6.817596586552515e-09,4.464759610427366e+18,1.643546240896458e-07
1,109.65912032154476,0.8652590816359973,2.3674969140349665e-08,2.382262078259435e-07,6.442831182829261e-10,6.619877366110012e-10,6.127342971317525e-10,4.008117031003867e-10,7.290218571827258e-09,1.2281411955268968e+19,6.858285167785901e-10,6.682894425463593e-10,6.547696781350647e-10,3.8825687066625095e-10,6.817596586552515e-09,4.464759610427366e+18,8.691624551181391e-07
0,34.183626052161415,0.9331330247616595,2.4902256658690773e-08,2.3404873142068162e-07,6.649405435203995e-10,6.513360502177116e-10,6.43690826283111e-10,3.915910349559255e-10,7.152228261503376e-09,1.2202635173776837e+19,6.739456772758025e-10,6.805444494800747e-10,7.021378030686885e-10,3.841686551444583e-10,6.919916280192984e-09,4.265577137381291e+18,4.6333326833959086e-08
1,34.183626052161415,0.9331330247616595,2.4902256658690773e-08,2.3404873142068162e-07,6.649405435203995e-10,6.513360502177116e-10,6.43690826283111e-10,3.915910349559255e-10,7.152228261503376e-09,1.2202635173776837e+19,6.739456772758025e-10,6.805444494800747e-10,7.021378030686885e-10,3.841686551444583e-10,6.919916280192984e-09,4.265577137381291e+18,4.246703791084777e-07
0,-42.36782744177447,0.9366070713889147,2.384552697394576e-08,2.3408582933286265e-07,6.719527830824591e-10,6.535529790165713e-10,5.990147621914541e-10,3.845914436951776e-10,7.306861756122964e-09,1.2265167005963305e+19,6.927884678685001e-10,6.492420810975396e-10,6.549089675154843e-10,4.00749225139368e-10,7.049737939579358e-09,4.3786699865035694e+18,2.9940091462865146e-08
